country,price,rating,size_of_site,total_pitches,caravns,sea,lake,river,mountain,Height,next_city,transport
Switzerland,57.0,4.2,2.8,174.0,Not available,,On,,No,433.0,15,0.5
Denmark,29.0,4.1,22.0,975.0,Not available,On,,,No,,16,1
Denmark,33.0,4.1,5.0,250.0,Available,On,,,No,,17,0.5
Switzerland,28.0,4.1,23.5,190.0,Available,,20,0.1 km,Yes,658.0,1,0.1
Croatia,26.0,4.1,330.0,535.0,Available,On,,,No,,9,9
Italy,18.0,4.1,30.0,280.0,,0.3,,,No,,4,0.2
Spain,24.0,4.1,,460.0,,,,,No,,,
Switzerland,29.0,4.1,3.0,110.0,Not available,,,On site,Yes,1450.0,30,On
Austria,25.0,4.1,3.0,220.0,Not available,,20,0.2 km,Yes,,30,0.3
Switzerland,38.0,4.1,2.1,235.0,Not available,,15,1 km,No,483.0,0.5,0.4
Italy,24.0,4.1,1.0,50.0,Not available,40,On,,Yes,310.0,23,On
France,26.0,4.1,3.0,187.0,Not available,On,,,No,,12,1.5
Switzerland,30.0,4.1,7.0,318.0,Not available,,20,0.5 km,Yes,1600.0,20,0.5
Switzerland,42.0,4.1,2.5,124.0,Not available,,10,5 km,No,476.0,1,1
Germany,30.0,4.0,30.0,1000.0,Not available,On,,,No,,12,2
Italy,17.0,4.0,4.0,299.0,Available,On,,,No,,5,On
Switzerland,39.0,4.0,29.0,500.0,Not available,,1,0.5 km,Yes,1401.0,2,1
Italy,20.0,4.0,3.0,100.0,,On,,,,,3,0.1
Denmark,36.0,4.0,13.0,375.0,Not available,On,,,No,,9,2
Switzerland,31.0,4.0,5.0,100.0,Available,,,On site,Yes,980.0,35,2.5
Belgium,22.0,4.0,60.0,494.0,Not available,,On,,No,,10,3
Germany,32.0,4.0,10.5,242.0,Not available,,On,,No,23.0,On,On
France,26.0,4.0,2.0,100.0,Not available,On,,,No,,7,2
Switzerland,32.0,4.0,1.5,140.0,Not available,,17,,Yes,800.0,20,1.5
Spain,32.0,4.0,3.0,,,,,On site,No,,0.3,0.5
Italy,50.0,4.0,60.0,1260.0,,On,,,No,,10,0.1
Switzerland,40.0,4.0,0.25,28.0,Not available,,,,,200.0,,
Germany,20.0,4.0,0.7,70.0,Not available,,30,0.3 km,No,50.0,6,0.01
France,23.0,4.0,5.0,245.0,Not available,0.6,,,,,0.6,On
Germany,32.0,4.0,1.3,105.0,Not available,On,,,No,2.0,On,0.5
Germany,27.0,4.0,1.0,75.0,Available,,,On site,No,200.0,15,1
France,19.0,4.0,3.6,128.0,Not available,On,,,No,,2.5,2.5
France,24.0,4.0,,164.0,,,,On site,No,,20,2
Italy,30.0,4.0,,,Not available,0.5,,,,,4,0.1
Germany,23.0,4.0,2.5,120.0,Not available,,,On site,No,110.0,3,1
Switzerland,53.0,4.0,1.5,200.0,Not available,,On,,No,448.0,12,2
Germany,24.0,4.0,,70.0,Available,On,,,No,,15,
Germany,21.0,3.9,7.0,300.0,,,,3 km,No,550.0,2,3
Switzerland,36.0,3.9,8.0,300.0,Not available,,On,,No,430.0,3,0.5
Italy,37.0,3.9,8.0,500.0,,0.2,,,,,8,0.1
Germany,28.0,3.9,2.0,110.0,Available,,20,0.5 km,Yes,600.0,5,On
Switzerland,43.0,3.9,1.2,111.0,Not available,,0.8,On site,Yes,595.0,0.5,0.7
Croatia,22.0,3.9,5.0,224.0,,On,,,No,,20,1
France,31.0,3.9,6.0,,Available,,,,,,,
Switzerland,41.0,3.8,40.0,300.0,Not available,,7,On site,Yes,290.0,7,0.05
Switzerland,55.0,3.8,2.5,225.0,Not available,,On,16 km,No,400.0,0.1,0.1
Norway,26.0,3.8,2.0,100.0,,0.05,,0.1 km,No,,26,0.4
Croatia,37.0,3.8,37.0,687.0,Available,On,,,No,,0.5,0.5
Germany,39.0,3.8,,91.0,Not available,,,,,,,
Belgium,22.0,3.8,,250.0,Not available,,On,,No,,15,0.4
Italy,25.0,3.8,14.0,260.0,Available,On,,,No,30.0,5,0.1
France,26.0,3.8,9.5,525.0,Not available,0.8,5,,,,6,1
Italy,21.0,3.8,1.5,147.0,Not available,0.4,,,No,30.0,4,0.5
Switzerland,30.0,3.8,33.0,30.0,Not available,,,2 km,Yes,633.0,10,0.2
Germany,23.0,3.7,20.0,300.0,Available,,On,12 km,,460.0,10,1
Switzerland,47.0,3.7,2.0,139.0,Not available,,On,,No,270.0,10,0.5
Germany,26.0,3.7,1.2,100.0,Not available,,,0.5 km,Yes,763.0,12,0.1
Germany,31.0,3.7,2.0,78.0,Not available,,0.1,On site,No,356.0,1,0.5
Italy,19.0,3.7,5.0,356.0,Available,On,,,No,,4,On
Croatia,28.0,3.7,8.7,270.0,Available,0.05,,,No,10.0,On,0.05
Germany,32.0,3.7,3.5,150.0,Not available,,On,On site,Yes,407.0,4,0.7
Switzerland,35.0,3.7,1.0,65.0,Not available,,20,0.1 km,Yes,350.0,4,0.1
Czech Republic,18.0,3.7,,40.0,Available,,,On site,No,135.0,On,0.5
Germany,18.0,3.7,7.0,320.0,Available,,,,,,,
Italy,32.0,3.7,2.5,130.0,Not available,,,,No,95.0,4,3
Montenegro,24.0,3.7,10.0,40.0,Available,On,,,No,,7,0.7
Switzerland,48.0,3.6,37.0,200.0,Not available,,On,,,272.0,10,0.3
Switzerland,57.0,3.6,15.0,250.0,Not available,,0.1,,,435.0,On,0.2
France,32.0,3.6,20.0,870.0,,On,4,,,,12,0.1
Switzerland,30.0,3.6,6.0,300.0,Not available,,On,2 km,No,375.0,4,1.8
Denmark,27.0,3.6,,300.0,Available,On,,,,,7.5,
Italy,27.0,3.6,4.0,150.0,,On,2,8 km,No,,7,0.1
Italy,25.0,3.5,3.0,200.0,Not available,,On,,Yes,600.0,1,0.5
Sweden,32.0,3.5,6.0,185.0,Not available,On,,,No,5.0,4,0.5
Switzerland,37.0,3.5,8.0,340.0,Not available,,On,On site,Yes,580.0,3,0.2
France,29.0,3.5,5.0,199.0,Not available,On,15,,No,,5,0.5
Italy,33.0,3.5,,,,1.3,,,No,,,On
France,19.0,3.5,3.5,131.0,,,On,,Yes,500.0,2,25
France,32.0,3.5,5.0,115.0,,,,3.5 km,,,,15
France,33.0,3.5,12.0,229.0,,4,,,No,,2,2
Italy,22.0,3.5,7.5,100.0,,On,,,,,25,9
Germany,22.0,3.4,26.0,210.0,Not available,,On,,,,6,1.5
Germany,33.0,3.4,25.0,200.0,Available,On,1,,No,,,0.2
Liechtenstein,39.0,3.4,3.5,150.0,Not available,,17,,No,400.0,7,0.5
France,22.0,3.4,6.0,130.0,,On,5,,,,18,0.5
Switzerland,30.0,3.4,3.5,250.0,Not available,,10,2 km,Yes,750.0,3,2
Denmark,20.0,3.4,5.0,130.0,Not available,On,30,30 km,No,,25,0.2
Germany,20.0,3.4,50.0,45.0,Available,,2,3 km,No,52.0,2,On
Germany,35.0,3.4,2.8,120.0,Not available,,On,,No,431.0,3,0.1
Germany,33.0,3.3,6.0,300.0,,,On,,Yes,400.0,1,1
Switzerland,33.0,3.3,1.5,80.0,Not available,,1.5,4 km,,450.0,10,0.5
Switzerland,43.0,3.3,10.0,55.0,Not available,,On,,No,430.0,5,1
Switzerland,53.0,3.3,2.0,70.0,Not available,,15,1.3 km,Yes,970.0,15,1
Italy,23.0,3.3,5.0,21.0,,On,,,No,,18,0.3
France,31.0,3.3,5.8,169.0,Available,,,0.5 km,,,,
Italy,43.0,3.2,33.0,1050.0,Available,On,,,No,,5,1
Croatia,24.0,3.0,3.0,160.0,Not available,On,,,,,15,15
Switzerland,52.0,3.0,3.0,160.0,Not available,,3,0.01 km,No,597.0,30,0.3
France,28.0,3.0,8.5,297.0,,1.2,,On site,No,,5,On
Italy,22.0,3.0,3.0,250.0,Not available,0.35,,,,,3,0.1
Netherlands,27.0,3.0,4.8,190.0,,,On,,No,-1.0,10,0.4
Italy,25.0,3.0,,50.0,,0.1,,,No,,,
France,25.0,3.0,4.0,87.0,Available,,On,,Yes,900.0,9,0.8
Germany,41.0,3.0,,,,,,On site,,,,
Switzerland,43.0,2.8,,380.0,Not available,,On,,,375.0,,0.5
Italy,47.0,2.6,,95.0,Not available,,,,,,,
Italy,43.0,2.5,15.0,450.0,,,,,,,,
Spain,31.0,2.4,,133.0,,0.5,On,On site,No,,13,0.01
Italy,20.0,2.0,30.0,104.0,Not available,0.8,,,No,10.0,1,0.8
Switzerland,34.0,2.0,,100.0,,,0.05,,,,,
France,44.0,1.6,,,,,,,,,,
Denmark,34.0,,6.3,245.0,Not available,On,,,No,,45,3
France,31.0,,5.5,,Not available,1.8,,,,100.0,1.8,0.8
France,19.0,,12.0,353.0,Not available,1,,1 km,,,15,15
Italy,23.0,,3.35,205.0,Not available,On,,1 km,No,1.0,1,1
Italy,13.0,,5.0,250.0,,0.6,,,No,,2,4
France,18.0,,3.5,150.0,Not available,,,On site,Yes,400.0,0.2,0.2
Lithuania,22.0,,4.0,100.0,Not available,,0.12,0.14 km,No,79.0,,1
Germany,22.0,,19.0,7.0,Not available,,On,,No,,2,2
Italy,22.0,,34.0,50.0,Not available,,On,,No,127.0,6,1
Spain,25.0,,9.0,380.0,Not available,0.2,,,No,,12,0.25
Poland,35.0,,2.0,80.0,,,30,0.5 km,No,,13,3
Germany,22.0,,,15.0,Not available,,3.5,10 km,No,,4,0.3
Italy,126.0,,12.0,0.0,Not available,2.5,,On site,No,2.0,65,1.5
Italy,35.0,,1.5,15.0,,,0.8,,,,,
France,22.0,4.7,30.0,226.0,Not available,75,,On site,Yes,,,1
Netherlands,27.0,4.6,20.0,300.0,Not available,,5,,No,,3,3
Croatia,16.0,4.6,2.1,77.0,Available,0.5,,,No,9.0,4,0.5
Denmark,35.0,4.6,7.5,335.0,Available,0.1,,,,,12,3
Netherlands,20.0,4.6,15.0,300.0,Not available,5,1,1 km,,,35,1
Austria,39.0,4.6,3.0,93.0,Not available,,60,1.2 km,Yes,704.0,8,0.1
Germany,32.0,4.5,2.0,50.0,Not available,,On,,No,99.0,5,0.5
Germany,26.0,4.5,10.0,250.0,,,,,Yes,300.0,10,2
Germany,32.0,4.4,9.5,360.0,Available,,3,0.5 km,No,155.0,5,1.5
Germany,28.0,4.4,5.0,180.0,Available,,On,,No,,5,3
Italy,33.0,4.4,43.0,230.0,Not available,9,,,,,6,
France,23.0,4.4,3.5,143.0,Not available,,0.3,On site,Yes,750.0,8,2
Italy,22.0,4.3,15.0,961.0,,On,,2 km,No,,2,On
Hungary,22.0,4.3,7.2,400.0,,,On,,No,,,0.5
Germany,19.0,4.3,3.5,103.0,Not available,,,,No,,9,
Croatia,25.0,4.3,,60.0,Available,0.3,,,,,,
Italy,43.0,4.2,20.0,582.0,Not available,On,,,,,13,On
Croatia,28.0,4.2,4.0,200.0,,0.5,,,No,40.0,0.2,0.5
Italy,19.0,4.2,6.0,480.0,,,,,No,,,0.5
Italy,36.0,4.2,7.0,300.0,,On,,,,,40,1
San Marino,28.0,4.2,10.0,150.0,Not available,15,,,,360.0,5,On
Luxembourg,20.0,4.2,12.0,408.0,Not available,,,,Yes,,8,1
Denmark,38.0,4.2,8.0,300.0,,On,,,No,,15,0.3
Spain,29.0,4.2,11.0,250.0,Available,0.5,,,No,15.0,13,0.2
Italy,39.0,4.1,7.0,300.0,,25,,,No,,,0.2
Italy,55.0,4.1,14.0,155.0,,,,,No,,30,2.7
Italy,52.0,4.1,17.0,500.0,,On,,,No,,,
Germany,17.0,4.1,8.0,220.0,,,On,,No,,10,2
Spain,42.0,4.1,8.0,427.0,,On,,,No,,7,0.5
Italy,34.0,4.1,10.0,274.0,Not available,,,,No,400.0,18,1
Netherlands,33.0,4.0,5.0,300.0,Not available,On,,,No,,,1
Italy,40.0,4.0,5.5,220.0,Not available,,,,No,350.0,2.5,0.1
Croatia,23.0,4.0,6.0,450.0,Available,On,,,No,,3,3
Croatia,23.0,4.0,0.75,57.0,Not available,On,,,No,,6,0.3
Germany,32.0,4.0,8.0,200.0,Not available,,,2 km,No,106.0,5,0.1
Italy,28.0,3.9,2.5,150.0,,10,,,No,,,0.5
Italy,30.0,3.9,15.0,901.0,Available,0.25,,,No,,20,0.1
Germany,24.0,3.9,18.0,350.0,Not available,,4,On site,Yes,,4,0.1
Germany,29.0,3.9,4.0,140.0,Not available,,,,Yes,400.0,32,32
Germany,17.0,3.9,2.5,100.0,Not available,,On,,No,,7,0.5
Germany,20.0,3.8,7.0,250.0,Not available,On,0.5,,No,2.0,12,0.05
France,20.0,3.8,2.5,129.0,,,,,No,,,1
Italy,31.0,3.8,25.0,500.0,Not available,On,,,No,,1,On
Germany,24.0,3.7,3.3,210.0,Not available,,,On site,Yes,330.0,7,0.7
Germany,30.0,3.6,,400.0,Not available,,On,,,,,
Italy,49.0,3.6,580.0,,,On,,,No,,4,0.2
Italy,58.0,3.6,15.0,600.0,,On,,,No,,35,0.7
Italy,28.0,3.6,22.0,437.0,Not available,On,,,No,,5,On
France,18.0,3.6,2.06,193.0,Available,,25,On site,No,193.0,15,0.5
Germany,22.0,3.6,1.0,41.0,Available,,10.5,On site,No,,On,0.5
France,21.0,3.6,,,,,,On site,No,,,On
Italy,22.0,3.6,13.0,450.0,Not available,0.75,,,No,2.0,35,0.1
Croatia,18.0,3.5,19.0,462.0,,On,,,No,,8,1.5
Italy,26.0,3.5,11.5,450.0,,On,,,No,,6,On
France,28.0,3.5,19.0,495.0,,3.5,,,,50.0,8,1
Italy,46.0,3.4,10.8,340.0,,0.5,,,No,,10,On
Italy,28.0,3.4,31.0,100.0,Not available,1,,,No,,7,0.5
Italy,52.0,3.4,38.0,35.0,Not available,,On,On site,No,,25,0.15
Italy,30.0,3.3,33.0,300.0,Not available,,On,,No,,20,0.5
Croatia,25.0,3.3,17.0,719.0,,On,,,No,,3,0.1
Italy,30.0,3.3,,120.0,,,,,,,2,0.1
Italy,29.0,3.2,2.0,88.0,Not available,35,,,No,,8,0.015
Croatia,22.0,3.0,22.0,924.0,,On,,,No,,10,0.5
France,27.0,3.0,7.59,300.0,Not available,,,On site,No,,0.5,0.05
Croatia,25.0,2.8,26.0,1000.0,,On,,,No,,12,0.3
France,21.0,2.7,6.5,293.0,,On,,,,,15,0.1
Hungary,39.0,2.2,21.0,600.0,Not available,,On,,No,,On,1
Italy,27.0,5.0,2.5,74.0,Not available,,On,,,220.0,25,3
France,25.0,5.0,53.0,150.0,Available,,,,No,86.0,7,1
France,25.0,5.0,2.0,80.0,Not available,3,1,3 km,No,,6,0.1
Netherlands,15.0,5.0,,,,,On,,No,-2.0,,6.9
Slovenia,36.0,5.0,0.3,25.0,Not available,150,1,0.1 km,Yes,906.0,0.3,0.5
Denmark,19.0,5.0,5.0,100.0,Not available,1,5,,No,,5,0.1
France,18.0,5.0,8.0,99.0,,,,3 km,No,,11,2
France,29.0,5.0,4.0,63.0,Not available,,,,,,,
France,17.0,5.0,1.6,54.0,Not available,,,On site,Yes,700.0,3,3
France,29.0,5.0,5.0,100.0,Not available,40,45,On site,Yes,100.0,10,1
France,18.0,5.0,7.0,306.0,Not available,1,,On site,No,,8,0.5
France,20.0,5.0,20.0,125.0,Available,,7,,Yes,730.0,7,4.5
France,20.0,5.0,2.5,60.0,Available,,,On site,,,7,12
France,27.0,5.0,3.5,100.0,Not available,,10,0.5 km,Yes,480.0,5,16
Netherlands,14.0,5.0,0.7,22.0,Not available,,9,2 km,No,,6,1
Spain,33.0,5.0,3.3,129.0,,,,On site,Yes,1400.0,30,7
Denmark,28.0,5.0,2.0,30.0,Not available,,1,,No,65.0,35,5
Netherlands,25.0,5.0,12.0,107.0,Not available,,On,,No,,10,2
France,19.0,5.0,1.6,60.0,Not available,,On,,Yes,250.0,25,
Netherlands,22.0,5.0,2.1,15.0,Not available,,,,,,,5
Italy,15.0,5.0,1.5,40.0,Not available,On,,,,,3,1.3
Denmark,31.0,5.0,6.0,300.0,Not available,0.8,,,,3.0,13,
France,25.0,5.0,,100.0,,,,7 km,No,,4,4
France,18.0,5.0,12.0,200.0,Not available,,On,7 km,No,,25,2
France,21.0,5.0,4.5,,Not available,,,11 km,,,11,
France,28.0,5.0,2.7,66.0,,100,20,On site,No,,2,3
France,20.0,5.0,6.0,176.0,,,,On site,,100.0,17,
France,15.0,5.0,2.0,125.0,,2,3,,,,,
France,19.0,5.0,,50.0,,,,On site,Yes,,1.5,1.5
France,24.0,5.0,9.0,220.0,Not available,,On,,Yes,,,3
France,19.0,5.0,,,,,,On site,Yes,,,
France,28.0,5.0,1.07,36.0,Not available,20,,,No,60.0,12,0.8
France,29.0,5.0,2.0,80.0,,150,On,30 km,,800.0,35,35
France,25.0,5.0,,,Not available,,,,No,,,
France,18.0,5.0,4.5,145.0,Not available,,2,2 km,Yes,600.0,2,1
France,26.0,5.0,4.0,73.0,,,On,,Yes,,2,
France,16.0,5.0,1.5,23.0,Not available,170,15,0.5 km,Yes,,8,8
France,19.0,5.0,9.0,166.0,Not available,,On,,No,,3,
France,36.0,5.0,7.0,41.0,,1,3,,,,2,0.1
France,27.0,5.0,7.0,132.0,Not available,,15,On site,No,,35,7
France,20.0,5.0,8.5,200.0,Not available,,10,6 km,Yes,,,
France,18.0,5.0,8.0,,,,0.3,,,,,
France,18.0,5.0,3.0,82.0,,,On,,,,2,1
France,17.0,5.0,,180.0,,,,,Yes,,,
France,17.0,5.0,2.0,71.0,Not available,,25,15 km,No,,12,12
France,23.0,5.0,,100.0,,,,On site,No,,8,6
France,17.0,5.0,3.5,100.0,Not available,,,On site,No,,15,
France,14.0,5.0,1.2,28.0,Available,,,On site,,150.0,3,2
France,28.0,5.0,7.0,37.0,Available,,20,On site,No,300.0,10,12
Netherlands,20.0,5.0,14.0,345.0,Not available,,On,1 km,No,,8,1
Netherlands,34.0,5.0,14.0,300.0,,,,,,,15,0.5
Luxembourg,29.0,5.0,8.0,100.0,Not available,,,,,,,
Spain,54.0,5.0,20.0,902.0,,1,,3 km,No,,35,1
France,19.0,5.0,3.0,100.0,,1.5,,,,,10,0.02
Denmark,23.0,5.0,,110.0,Available,0.5,,,No,,18,1.5
Luxembourg,17.0,5.0,4.0,70.0,Not available,,,On site,Yes,300.0,10,1.5
France,24.0,5.0,2.2,76.0,,,,On site,,,,
Slovenia,30.0,4.9,0.6,40.0,,,,,,,,
Germany,23.0,4.8,80.0,120.0,,,On,,No,10.0,5,1.5
Austria,25.0,4.8,2.5,109.0,Available,,,On site,Yes,1450.0,35,0.5
France,19.0,4.8,,,,,,On site,No,,,0.2
Belgium,21.0,4.8,9.5,175.0,Not available,,,On site,No,,8,0.3
France,20.0,4.8,4.5,100.0,Not available,7,0.5,0.6 km,No,,10,0.1
France,32.0,4.8,2.5,123.0,,130,,On site,No,,2,0.1
France,27.0,4.8,4.5,90.0,,,,On site,,,7,7
Luxembourg,27.0,4.8,5.0,196.0,Not available,,,On site,,300.0,0.5,0.5
Austria,26.0,4.8,1.5,12.0,Not available,,,On site,No,570.0,6,0.5
Croatia,24.0,4.8,1.0,32.0,Available,On,,,No,,2,2
Germany,21.0,4.8,4.5,150.0,Not available,,,On site,Yes,432.0,21,0.7
France,28.0,4.7,,152.0,,9,,On site,,,On,0.3
Belgium,31.0,4.7,13.0,469.0,Not available,,,On site,Yes,225.0,10,1
Croatia,20.0,4.7,3.0,30.0,Available,35,4,15 km,Yes,640.0,20,1
Denmark,29.0,4.7,7.5,150.0,Not available,5,,,,,40,1
France,23.0,4.7,2.0,75.0,,6,,,,,2,
Italy,23.0,4.7,1.0,40.0,Not available,3,,,No,5.0,6,0.2
Italy,17.0,4.7,1.1,30.0,Not available,17,,,Yes,690.0,1,1
France,17.0,4.7,5.0,131.0,Not available,,,On site,No,,2,2
France,18.0,4.7,3.0,160.0,,On,,,No,,9,
France,14.0,4.7,3.0,62.0,Available,,On,On site,Yes,,,
France,22.0,4.7,5.0,115.0,Available,,,,,,,
Sweden,25.0,4.7,8.0,35.0,Not available,,,On site,,225.0,80,2.5
Austria,27.0,4.7,1.3,80.0,,,14,On site,Yes,,13,0.2
Spain,55.0,4.7,18.0,1157.0,Not available,1.5,,,No,,35,1
Italy,20.0,4.7,1.0,23.0,,On,,,No,,1,0.8
Germany,24.0,4.6,4.0,120.0,Not available,,,On site,No,100.0,20,1
Spain,31.0,4.6,35.0,1134.0,Available,15,,,No,,15,4
France,14.0,4.6,,,,,,On site,Yes,,,On
France,39.0,4.6,5.0,192.0,Not available,,12,7 km,,,2,2
Sweden,20.0,4.6,4.8,49.0,,,On,0.25 km,,,21,0.5
Denmark,27.0,4.6,20.0,446.0,Not available,1.5,1,,No,10.0,12,1
France,31.0,4.6,3.0,75.0,,,,On site,No,,2.5,1.5
France,18.0,4.6,5.0,125.0,,,,,,380.0,12,
France,28.0,4.6,,218.0,,On,,,,,,
France,18.0,4.6,2.0,80.0,,,10,0.5 km,Yes,,1,0.5
Slovenia,35.0,4.5,2.0,90.0,Not available,,,On site,Yes,210.0,16,0.5
France,25.0,4.5,3.5,168.0,,,0.5,2 km,,,8,0.05
Italy,34.0,4.5,25.0,400.0,Not available,4.5,,3 km,No,30.0,2,4
Luxembourg,25.0,4.5,8.0,180.0,Not available,,,,No,396.0,2,2
Denmark,34.0,4.5,5.0,150.0,Not available,0.1,,,No,,26,0.1
France,31.0,4.5,8.0,164.0,Not available,,,,No,,16,On
Italy,26.0,4.5,6.0,250.0,Not available,,7,4 km,Yes,1373.0,3,
Italy,32.0,4.5,2.0,50.0,Not available,,,0.3 km,,500.0,20,3
Denmark,27.0,4.5,4.5,150.0,Not available,3,,,No,,12,0.8
France,19.0,4.5,3.2,110.0,Not available,,,1 km,,75.0,8,8
France,17.0,4.5,2.0,95.0,Not available,,On,2 km,No,,12,5
France,20.0,4.5,2.0,70.0,Not available,,0.1,,No,,15,1
France,47.0,4.5,,45.0,Not available,0.5,,2 km,,,4,On
France,29.0,4.5,12.0,262.0,,,40,8 km,,,8,8
France,19.0,4.5,6.0,30.0,Not available,,15,On site,Yes,420.0,0.5,1.5
France,38.0,4.5,3.8,180.0,,On,,,No,,5,
France,20.0,4.5,2.0,115.0,Not available,0.7,,,No,,4,0.1
France,18.0,4.5,2.4,99.0,Not available,45,On,On site,No,,0.9,5
France,22.0,4.5,7.0,166.0,Available,,On,3 km,No,350.0,12,
Austria,33.0,4.5,7.0,290.0,,,1,,No,470.0,8,0.4
Spain,19.0,4.5,4.0,120.0,Not available,1,,,,20.0,50,0.1
France,16.0,4.5,3.0,106.0,Available,90,3,3 km,,200.0,1,On
Germany,28.0,4.5,5.3,150.0,Not available,,,,,,5,1
Spain,50.0,4.4,18.0,470.0,Not available,On,10,On site,No,,10,1
Denmark,44.0,4.4,24.0,400.0,Available,On,,,No,,60,10
Italy,24.0,4.4,6.0,250.0,,,On,,,,10,3
Denmark,36.0,4.4,10.0,325.0,Not available,1.1,,0.5 km,,,7.5,0.2
France,25.0,4.4,,100.0,,2,,2 km,No,,12,15
France,41.0,4.4,10.0,160.0,Not available,7,,,,,7,7
Spain,48.0,4.4,7.8,1300.0,,3,,,,,10,0.1
Denmark,30.0,4.4,4.2,186.0,Not available,0.5,0.2,,No,,7,On
France,22.0,4.4,7.0,120.0,,,20,On site,,,On,
Netherlands,22.0,4.4,7.5,250.0,Not available,,,On site,No,,10,2
Italy,24.0,4.4,3.0,154.0,Available,,0.02,,Yes,453.0,2,0.5
France,29.0,4.3,11.0,256.0,Not available,On,,,No,,9,25
Germany,22.0,4.3,3.4,85.0,Not available,,5,3 km,No,50.0,5,0.3
Italy,41.0,4.3,,200.0,,On,,,,,,3
Netherlands,18.0,4.3,50.0,650.0,Not available,,5,11 km,No,,10,0.5
Sweden,29.0,4.3,11.0,100.0,Available,9,On,8 km,No,58.0,9,9
France,18.0,4.3,5.0,80.0,,,,,,,,
Italy,50.0,4.3,2.0,100.0,Available,On,,,,,3,0.5
Croatia,18.0,4.3,2.0,75.0,Available,On,,,No,,1.6,1.6
Sweden,28.0,4.3,4.6,60.0,Not available,,,On site,,,220,1.5
Denmark,44.0,4.3,11.0,400.0,,0.3,,,No,,30,0.2
France,34.0,4.3,60.0,490.0,,,,,,,,
Sweden,38.0,4.3,20.0,190.0,Not available,,On,5 km,,,15,
Luxembourg,20.0,4.3,2.0,90.0,Not available,,8,3 km,Yes,500.0,9,0.1
France,24.0,4.3,4.0,100.0,Not available,,10,On site,Yes,,1,0.1
France,26.0,4.3,3.2,40.0,Not available,,,On site,No,65.0,10,10
France,22.0,4.3,12.0,443.0,Not available,6,On,,No,,10,On
France,12.0,4.3,,100.0,,,0.7,On site,Yes,,,
France,19.0,4.3,12.0,99.0,Not available,,1,On site,No,250.0,6,2
France,22.0,4.3,12.0,150.0,Not available,,,0.5 km,No,,5,
France,19.0,4.3,6.0,148.0,,,,,No,,1,
France,15.0,4.3,,,,,On,On site,Yes,,,
Belgium,29.0,4.3,5.0,,,,10,15 km,,340.0,,0.1
France,16.0,4.2,3.5,100.0,,,0.5,,,400.0,3,0.2
Italy,24.0,4.2,2.0,120.0,Available,,On,,Yes,650.0,15,0.3
Luxembourg,18.0,4.2,30.0,600.0,Not available,,10,8 km,Yes,500.0,11,0.1
Austria,22.0,4.2,1.0,32.0,Not available,,On,0.5 km,Yes,512.0,7,0.3
France,21.0,4.2,8.0,200.0,,,,On site,,,,
France,21.0,4.2,7.0,200.0,Not available,,,On site,No,,44,
Netherlands,36.0,4.2,21.0,530.0,Not available,,,12 km,No,,18,3
France,38.0,4.2,,259.0,,,,,,,,
Netherlands,26.0,4.2,20.0,150.0,Available,,On,,,,5,3.5
Spain,20.0,4.2,2.0,150.0,,On,,,No,,40,0.01
France,19.0,4.2,3.5,132.0,,,,10 km,,,6,1
France,24.0,4.2,10.0,120.0,Not available,,On,On site,No,,2,
France,22.0,4.2,5.0,189.0,,,On,2 km,No,,15,2
France,25.0,4.2,11.0,447.0,Not available,,,On site,No,433.0,12,1.5
Germany,29.0,4.2,,200.0,,,,On site,Yes,,15,0.3
Italy,35.0,4.2,18.0,60.0,Available,,3,1 km,Yes,450.0,3,2.5
France,26.0,4.2,3.0,90.0,Not available,,,,,200.0,10,1.5
France,26.0,4.2,3.0,74.0,,,,1.5 km,Yes,,8,0.8
France,19.0,4.2,2.0,60.0,Not available,200,20,6 km,No,130.0,7,9
Hungary,26.0,4.2,5.5,50.0,Not available,,On,,No,,12,
Italy,22.0,4.2,6.0,339.0,,On,,,,,,0.1
Italy,20.0,4.2,8.0,250.0,Not available,On,,0.8 km,No,,3,0.5
France,28.0,4.2,4.0,83.0,Not available,,,On site,No,50.0,10,10
France,36.0,4.2,3.0,150.0,,On,,,No,,7,
France,18.0,4.2,4.0,154.0,,,15,On site,No,,,
Spain,23.0,4.2,1.7,360.0,Available,,,On site,Yes,1560.0,85,1
Italy,26.0,4.2,9.0,8.0,,30,35,5 km,No,330.0,10,10
Germany,16.0,4.1,4.8,120.0,,,On,,No,,11,1.5
France,28.0,4.1,3.0,164.0,Available,80,,On site,No,,1.5,1.5
Germany,16.0,4.1,3.5,150.0,,,On,,No,,2,2
Italy,36.0,4.1,,244.0,,,,,,,,
Denmark,20.0,4.1,5.2,164.0,Not available,1,,,No,,13,1
Italy,39.0,4.1,3.5,160.0,,On,,,,,20,0.5
France,29.0,4.1,,260.0,,,,On site,No,,On,On
Italy,30.0,4.1,6.5,200.0,Available,74,8,5.7 km,No,550.0,20,0.8
Switzerland,30.0,4.1,3.5,140.0,Not available,,0.8,0.8 km,Yes,780.0,10,1
France,31.0,4.1,3.0,85.0,Not available,,,,Yes,,6,3
France,18.0,4.1,2.0,86.0,Not available,,,,No,,1.5,1.5
France,22.0,4.1,5.0,157.0,Not available,,,5 km,Yes,850.0,,
Germany,15.0,4.1,10.0,60.0,Available,,,,,,15,On
Spain,46.0,4.0,24.0,1396.0,,On,,,No,,10,7
